files,LocFixing,ChurnFxing,AddedFixing,RemovedFixing
lib/Cake/Controller/Component/AuthComponent.php,324,5,3,2
lib/Cake/Controller/Component/RequestHandlerComponent.php,300,8,5,3
lib/Cake/Error/ExceptionRenderer.php,444,11,2,9
lib/Cake/Model/Datasource/Database/Sqlite.php,330,2,1,1
lib/Cake/Network/CakeResponse.php,231,39,38,1
lib/Cake/Test/Case/Console/ConsoleOutputTest.php,178,9,9,0
/Test/Case/Controller/Component/RequestHandlerComponentTest.php,439,2,1,1
lib/Cake/Test/Case/Error/ExceptionRendererTest.php,138,13,6,7
lib/Cake/TestSuite/ControllerTestCase.php,404,37,33,4
lib/Cake/View/Helper/CacheHelper.php,102,13,13,0
lib/Cake/basics.php,415,2,1,1
lib/Cake/Console/Command/AclShell.php,482,1,1,0
lib/Cake/Console/Command/SchemaShell.php,673,3,2,1
lib/Cake/Console/Command/Task/ControllerTask.php,416,25,18,7
lib/Cake/Console/Command/Task/DbConfigTask.php,308,17,17,0
lib/Cake/Console/Command/Task/FixtureTask.php,447,18,13,5
lib/Cake/Console/Command/Task/ModelTask.php,250,2,1,1
lib/Cake/Console/Command/Task/ViewTask.php,189,2,1,1
lib/Cake/Console/Command/UpgradeShell.php,253,3,0,3
lib/Cake/Console/ConsoleOptionParser.php,131,7,2,5
lib/Cake/Console/Shell.php,177,2,0,2
lib/Cake/Controller/Component/EmailComponent.php,117,3,0,3
lib/Cake/Controller/Component/PaginatorComponent.php,146,3,0,3
lib/Cake/Controller/Component/SecurityComponent.php,62,4,1,3
lib/Cake/Controller/Controller.php,180,2,0,2
lib/Cake/Core/App.php,208,2,1,1
lib/Cake/Core/Configure.php,781,27,22,5
lib/Cake/Error/ErrorHandler.php,444,2,1,1
lib/Cake/Model/AclNode.php,142,4,2,2
lib/Cake/Model/Behavior/TranslateBehavior.php,916,6,0,6
lib/Cake/Model/BehaviorCollection.php,1769,2,1,1
lib/Cake/Model/Datasource/CakeSession.php,547,2,1,1
lib/Cake/Model/Datasource/Database/Postgres.php,1883,2,1,1
lib/Cake/Model/Datasource/Database/Sqlserver.php,381,14,11,3
lib/Cake/Model/Datasource/DboSource.php,292,2,1,1
lib/Cake/Model/Model.php,1908,38,20,18
lib/Cake/Network/CakeRequest.php,187,11,9,2
lib/Cake/Network/Email/CakeEmail.php,569,2,1,1
lib/Cake/Network/Http/HttpSocket.php,177,2,1,1
lib/Cake/Routing/Route/CakeRoute.php,467,3,3,0
lib/Cake/Routing/Router.php,536,8,0,8
lib/Cake/Test/Case/Cache/Engine/FileEngineTest.php,223,24,0,24
lib/Cake/Test/Case/Console/Command/Task/FixtureTaskTest.php,102,9,1,8
lib/Cake/Test/Case/Console/ConsoleOptionParserTest.php,292,2,1,1
lib/Cake/Test/Case/Controller/Component/EmailComponentTest.php,418,3,3,0
lib/Cake/Test/Case/Controller/Component/PaginatorComponentTest.php,338,2,1,1
lib/Cake/Test/Case/Controller/Component/SecurityComponentTest.php,417,3,2,1
lib/Cake/Test/Case/Controller/ControllerTest.php,341,37,37,0
lib/Cake/Test/Case/Core/ConfigureTest.php,344,7,2,5
lib/Cake/Test/Case/Model/Behavior/TranslateBehaviorTest.php,573,3,3,0
lib/Cake/Test/Case/Model/BehaviorCollectionTest.php,607,2,1,1
lib/Cake/Test/Case/Model/Datasource/Database/PostgresTest.php,607,2,1,1
lib/Cake/Test/Case/Model/Datasource/Database/SqlserverTest.php,415,2,1,1
lib/Cake/Test/Case/Model/Datasource/DboSourceTest.php,521,7,2,5
lib/Cake/Test/Case/Model/ModelIntegrationTest.php,408,2,1,1
lib/Cake/Test/Case/Model/ModelValidationTest.php,519,30,23,7
lib/Cake/Test/Case/Model/ModelWriteTest.php,407,10,8,2
lib/Cake/Test/Case/Network/CakeRequestTest.php,184,30,21,9
lib/Cake/Test/Case/Network/Email/CakeEmailTest.php,118,16,11,5
lib/Cake/Test/Case/Network/Http/HttpSocketTest.php,187,3,2,1
lib/Cake/Test/Case/Routing/DispatcherTest.php,551,7,4,3
lib/Cake/Test/Case/Routing/Route/CakeRouteTest.php,673,2,1,1
lib/Cake/Test/Case/Routing/RouterTest.php,404,2,1,1
lib/Cake/Test/Case/Utility/InflectorTest.php,3318,6,3,3
lib/Cake/Test/Case/Utility/ValidationTest.php,551,2,1,1
lib/Cake/Test/Case/View/Helper/HtmlHelperTest.php,527,2,1,1
lib/Cake/Test/Case/View/Helper/NumberHelperTest.php,231,2,1,1
lib/Cake/Test/Case/View/Helper/TextHelperTest.php,373,4,3,1
lib/Cake/Utility/ClassRegistry.php,566,4,2,2
lib/Cake/Utility/Debugger.php,233,7,5,2
lib/Cake/Utility/Folder.php,209,5,4,1
lib/Cake/Utility/Inflector.php,464,2,1,1
lib/Cake/Utility/Sanitize.php,308,2,1,1
lib/Cake/Utility/Validation.php,343,11,7,4
lib/Cake/View/Helper.php,98,22,17,5
lib/Cake/View/Helper/HtmlHelper.php,323,29,26,3
lib/Cake/View/Helper/NumberHelper.php,465,6,4,2
lib/Cake/View/Helper/TextHelper.php,766,4,2,2
lib/Cake/Console/Command/Task/ExtractTask.php,566,4,2,2
lib/Cake/Model/Datasource/DataSource.php,849,4,0,4
lib/Cake/Test/Case/Console/ShellDispatcherTest.php,608,1,1,0
lib/Cake/Test/Case/Model/ModelReadTest.php,300,4,2,2
lib/Cake/Test/Case/Utility/DebuggerTest.php,451,15,15,0
lib/Cake/Test/Case/Utility/XmlTest.php,266,3,3,0
lib/Cake/Test/Case/View/Helper/CacheHelperTest.php,523,26,17,9
lib/Cake/Utility/Xml.php,3322,22,13,9
lib/Cake/View/View.php,4459,2,1,1
lib/Cake/Error/exceptions.php,214,2,1,1
lib/Cake/Test/Case/BasicsTest.php,2044,4,4,0
lib/Cake/Test/Case/Model/Datasource/CakeSessionTest.php,500,72,71,1
lib/Cake/Test/Case/Model/Datasource/Database/MysqlTest.php,500,72,71,1
lib/Cake/Test/Case/Utility/CakeNumberTest.php,7004,44,44,0
lib/Cake/Test/Case/Utility/SetTest.php,406,11,11,0
lib/Cake/Utility/CakeNumber.php,1189,20,20,0
lib/Cake/Utility/Set.php,318,4,3,1
lib/Cake/View/XmlView.php,508,15,14,1
lib/Cake/Configure/IniReader.php,432,39,34,5
lib/Cake/Console/Command/ConsoleShell.php,5902,15,15,0
lib/Cake/Console/Command/TestShell.php,1613,5,3,2
lib/Cake/Console/ShellDispatcher.php,140,2,2,0
lib/Cake/Controller/Component/Acl/PhpAcl.php,369,12,6,6
lib/Cake/Core/Object.php,369,2,1,1
lib/Cake/Log/CakeLog.php,468,14,7,7
lib/Cake/Model/CakeSchema.php,270,2,1,1
lib/Cake/Model/Datasource/Database/Mysql.php,304,12,6,6
lib/Cake/Model/Permission.php,207,1,1,0
lib/Cake/Test/Case/Controller/Component/CookieComponentTest.php,551,2,1,1
lib/Cake/Test/Case/Log/CakeLogTest.php,430,5,1,4
lib/Cake/Test/Case/Utility/CakeTimeTest.php,556,20,15,5
lib/Cake/Test/Case/Utility/FileTest.php,13,2,2,0
lib/Cake/Test/Case/View/Helper/FormHelperTest.php,5910,15,15,0
lib/Cake/Test/Case/View/ViewTest.php,1614,3,2,1
lib/Cake/TestSuite/Fixture/CakeTestFixture.php,419,3,2,1
lib/Cake/Utility/CakeTime.php,1059,25,25,0
lib/Cake/Utility/Hash.php,568,4,2,2
lib/Cake/Utility/Security.php,441,2,1,1
lib/Cake/View/Helper/FormHelper.php,606,2,1,1
lib/Cake/View/Helper/MootoolsEngineHelper.php,330,2,1,1
lib/Cake/View/Helper/PaginatorHelper.php,494,2,1,1
lib/Cake/View/Helper/PrototypeEngineHelper.php,409,4,3,1
lib/Cake/View/Helper/RssHelper.php,156,4,3,1
lib/Cake/View/Helper/TimeHelper.php,166,3,2,1
lib/Cake/View/MediaView.php,257,4,3,1
lib/Cake/Cache/CacheEngine.php,370,8,5,3
lib/Cake/Cache/Engine/FileEngine.php,339,1,1,0
lib/Cake/Controller/Component.php,251,4,3,1
lib/Cake/Controller/Component/Acl/IniAcl.php,420,4,3,1
lib/Cake/Controller/Component/SessionComponent.php,271,1,1,0
lib/Cake/Controller/Scaffold.php,630,1,1,0
lib/Cake/Core/CakePlugin.php,297,3,2,1
lib/Cake/I18n/I18n.php,297,1,1,0
lib/Cake/I18n/Multibyte.php,608,3,2,1
lib/Cake/Model/Behavior/ContainableBehavior.php,188,2,1,1
lib/Cake/Model/Behavior/TreeBehavior.php,465,4,2,2
lib/Cake/Model/ModelValidator.php,180,11,10,1
lib/Cake/Network/CakeSocket.php,815,19,19,0
lib/Cake/Test/Case/Cache/Engine/MemcacheEngineTest.php,406,2,1,1
lib/Cake/Test/Case/Console/Command/AclShellTest.php,1196,15,15,0
lib/Cake/Test/Case/Console/Command/Task/ControllerTaskTest.php,324,6,3,3
lib/Cake/Test/Case/Console/Command/TestShellTest.php,670,5,5,0
lib/Cake/Test/Case/Controller/Component/Acl/DbAclTest.php,642,32,25,7
lib/Cake/Test/Case/Core/AppTest.php,700,102,99,3
lib/Cake/Test/Case/Core/ObjectTest.php,640,4,2,2
lib/Cake/Test/Case/Error/ErrorHandlerTest.php,230,8,4,4
lib/Cake/Test/Case/Event/CakeEventManagerTest.php,214,13,13,0
lib/Cake/Test/Case/Model/Behavior/ContainableBehaviorTest.php,1913,14,10,4
lib/Cake/Test/Case/Model/Behavior/TreeBehaviorNumberTest.php,621,79,79,0
lib/Cake/Test/Case/Model/Behavior/TreeBehaviorScopedTest.php,230,2,1,1
lib/Cake/Test/Case/Model/ModelDeleteTest.php,214,4,2,2
lib/Cake/Test/Case/Model/Validator/CakeValidationSetTest.php,1914,1,1,0
lib/Cake/Test/Case/Network/CakeResponseTest.php,330,2,1,1
lib/Cake/Test/Case/TestSuite/CakeTestFixtureTest.php,235,7,7,0
lib/Cake/Test/Case/Utility/HashTest.php,194,4,2,2
lib/Cake/Test/Case/View/Helper/JsHelperTest.php,837,4,4,0
lib/Cake/Test/Case/View/HelperTest.php,320,23,13,10
lib/Cake/TestSuite/CakeTestCase.php,536,36,36,0
lib/Cake/TestSuite/CakeTestSuiteCommand.php,166,2,1,1
lib/Cake/Utility/File.php,169,4,2,2
lib/Cake/Utility/ObjectCollection.php,257,2,1,1
lib/Cake/Console/Command/BakeShell.php,271,2,1,1
lib/Cake/Test/Case/Cache/Engine/ApcEngineTest.php,643,4,2,2
lib/Cake/Test/Case/Cache/Engine/RedisEngineTest.php,324,2,1,1
lib/Cake/Test/Case/Controller/Component/AuthComponentTest.php,184,8,4,4
lib/Cake/Test/Case/Controller/Component/PaginatorComponentTest.ph,214,2,1,1
lib/Cake/Test/Case/I18n/I18nTest.php,300,2,1,1
lib/Cake/Test/Case/Model/CakeSchemaTest.php,98,6,3,3
lib/Cake/Test/Case/Network/Email/SmtpTransportTest.php,289,2,1,1
lib/Cake/Test/Case/Network/Http/HttpResponseTest.php,640,6,3,3
lib/Cake/Test/Case/Utility/StringTest.php,135,6,3,3
lib/Cake/Test/Case/View/Helper/MootoolsEngineHelperTest.php,441,8,4,4
lib/Cake/Test/Case/View/Helper/PaginatorHelperTest.php,606,10,5,5
lib/Cake/TestSuite/Fixture/CakeTestModel.php,330,4,2,2
lib/Cake/Utility/String.php,494,8,4,4
lib/Cake/Routing/Route/RedirectRoute.php,2044,20,10,10
lib/Cake/Test/Case/Console/Command/Task/ExtractTaskTest.php,1914,6,3,3
lib/Cake/Test/Case/Model/Datasource/Database/SqliteTest.php,406,2,1,1
lib/Cake/View/ScaffoldView.php,417,4,2,2
lib/Cake/Cache/Cache.php,557,4,2,2
lib/Cake/Cache/Engine/MemcachedEngine.php,194,2,1,1
lib/Cake/Console/Command/ApiShell.php,320,4,2,2
lib/Cake/Console/Command/Task/ProjectTask.php,253,6,3,3
lib/Cake/Controller/Component/CookieComponent.php,184,2,1,1
lib/Cake/Test/Case/Cache/CacheTest.php,126,2,1,1
lib/Cake/Test/Case/Cache/Engine/MemcachedEngineTest.php,241,2,1,1
lib/Cake/Test/Case/Console/Command/CompletionShellTest.php,465,2,1,1
lib/Cake/Test/Case/Console/Command/SchemaShellTest.php,407,4,2,2
lib/Cake/Test/Case/Console/Command/Task/ModelTaskTest.php,176,2,1,1
lib/Cake/Test/Case/Console/Command/Task/TestTaskTest.php,1614,10,5,5
lib/Cake/Test/Case/Controller/Component/SessionComponentTest.php,568,2,1,1
lib/Cake/Test/Case/Core/CakePluginTest.php,233,2,1,1
lib/Cake/Test/Case/Utility/FolderTest.php,222,2,1,1
lib/Cake/Test/Case/Utility/SecurityTest.php,475,2,1,1
lib/Cake/Test/Case/View/Helper/RssHelperTest.php,213,2,1,1
lib/Cake/TestSuite/Coverage/HtmlCoverageReport.php,228,4,2,2
lib/Cake/TestSuite/Reporter/CakeHtmlReporter.php,430,4,2,2
lib/Cake/View/Helper/JqueryEngineHelper.php,356,2,1,1
lib/Cake/View/Helper/JsBaseEngineHelper.php,406,4,2,2
lib/Cake/View/Helper/JsHelper.php,1210,23,23,0
/Test/Case/Controller/Component/Auth/DigestAuthenticateTest.php,1916,12,7,5
lib/Cake/Test/Case/TestSuite/CakeTestCaseTest.php,177,3,2,1
lib/Cake/Routing/Dispatcher.php,557,25,24,1
lib/Cake/Test/Case/Utility/ObjectCollectionTest.php,361,3,2,1
lib/Cake/TestSuite/Reporter/CakeBaseReporter.php,288,3,2,1
lib/Cake/Test/Case/Network/CakeSocketTest.php,289,5,3,2
lib/Cake/Test/Case/I18n/MultibyteTest.php,1917,3,2,1
src/Cache/Engine/RedisEngine.php,271,19,10,9
src/Controller/Component/AuthComponent.php,225,29,13,16
src/Controller/Component/RequestHandlerComponent.php,140,2,1,1
src/Core/functions.php,295,4,1,3
src/Database/Expression/QueryExpression.php,96,4,1,3
src/Database/Expression/TupleComparison.php,557,10,5,5
src/Database/Query.php,472,7,6,1
src/Database/Schema/PostgresSchema.php,174,11,8,3
src/Filesystem/Folder.php,1926,12,12,0
src/Network/Request.php,1676,18,18,0
src/Network/Response.php,555,12,11,1
src/Network/Session.php,209,2,1,1
src/ORM/Association.php,5920,11,11,0
src/ORM/Association/BelongsToMany.php,406,2,1,1
src/ORM/EagerLoader.php,1219,18,17,1
src/ORM/Query.php,381,2,1,1
src/ORM/ResultSet.php,605,13,6,7
src/ORM/Rule/ExistsIn.php,346,11,10,1
src/ORM/Table.php,189,1,1,0
src/Routing/RequestActionTrait.php,396,2,2,0
src/Shell/Task/CommandTask.php,5922,3,3,0
src/TestSuite/IntegrationTestCase.php,1606,12,2,10
src/Validation/Validation.php,182,2,1,1
src/View/Helper/FormHelper.php,1452,10,10,0
src/View/Helper/HtmlHelper.php,464,4,1,3
src/View/View.php,271,4,2,2
src/View/Widget/DateTimeWidget.php,2436,58,58,0
src/basics.php,539,39,0,39
tests/TestCase/BasicsTest.php,346,2,1,1
tests/TestCase/Cache/Engine/ApcEngineTest.php,339,2,1,1
tests/TestCase/Cache/Engine/RedisEngineTest.php,324,2,1,1
tests/TestCase/Cache/Engine/XcacheEngineTest.php,654,29,6,23
tests/TestCase/Controller/Component/AuthComponentTest.php,1603,4,0,4
tests/TestCase/Controller/Component/RequestHandlerComponentTest.php,194,4,2,2
tests/TestCase/Database/QueryTest.php,838,6,4,2
tests/TestCase/Database/Schema/PostgresSchemaTest.php,641,9,4,5
tests/TestCase/Filesystem/FileTest.php,1920,5,1,4
tests/TestCase/I18n/TimeTest.php,1077,12,12,0
tests/TestCase/Network/ResponseTest.php,568,2,1,1
tests/TestCase/ORM/Association/BelongsToManyTest.php,169,4,2,2
tests/TestCase/ORM/Association/BelongsToTest.php,397,4,2,2
tests/TestCase/ORM/Association/HasManyTest.php,1920,2,1,1
tests/TestCase/ORM/Association/HasOneTest.php,194,2,1,1
tests/TestCase/ORM/QueryRegressionTest.php,224,12,6,6
tests/TestCase/ORM/ResultSetTest.php,3322,2,1,1
tests/TestCase/ORM/RulesCheckerIntegrationTest.php,621,14,7,7
tests/TestCase/Routing/RequestActionTraitTest.php,7004,6,3,3
tests/TestCase/Routing/Route/DashedRouteTest.php,849,10,5,5
tests/TestCase/Shell/CompletionShellTest.php,271,12,6,6
tests/TestCase/TestSuite/IntegrationTestCaseTest.php,278,4,2,2
tests/TestCase/View/Helper/FormHelperTest.php,2607,84,42,42
tests/TestCase/View/ViewTest.php,555,4,2,2
tests/TestCase/View/Widget/DateTimeWidgetTest.php,129,4,2,2
src/Database/Type.php,233,18,9,9
src/Error/ExceptionRenderer.php,559,1,0,1
src/Event/EventManager.php,448,28,20,8
src/Mailer/Email.php,404,3,0,3
src/ORM/Behavior.php,1606,3,3,0
src/ORM/Behavior/TreeBehavior.php,314,47,46,1
src/ORM/Locator/TableLocator.php,231,26,16,10
src/Routing/RouteBuilder.php,314,2,1,1
src/Routing/Router.php,237,12,9,3
src/TestSuite/Fixture/FixtureManager.php,393,12,12,0
src/TestSuite/TestCase.php,1929,12,11,1
src/Utility/Xml.php,1684,140,67,73
src/Cache/Cache.php,1606,42,41,1
src/Cache/CacheEngine.php,4458,4,2,2
src/Cache/Engine/FileEngine.php,765,5,4,1
src/Cache/Engine/MemcachedEngine.php,776,246,124,122
src/Cache/Engine/NullEngine.php,910,18,15,3
src/Collection/CollectionTrait.php,776,6,3,3
src/Console/ConsoleIo.php,567,38,24,14
src/Console/ConsoleOptionParser.php,958,2,1,1
src/Console/Shell.php,482,24,12,12
src/Console/ShellDispatcher.php,431,5,4,1
src/Controller/Component/FlashComponent.php,344,10,9,1
src/Controller/Component/PaginatorComponent.php,639,12,12,0
src/Controller/Component/SecurityComponent.php,465,6,3,3
src/Controller/Controller.php,406,2,1,1
src/Controller/Exception/AuthSecurityException.php,1222,4,4,0
src/Core/Configure.php,2044,2,1,1
src/Core/Exception/Exception.php,605,2,1,1
src/Core/InstanceConfigTrait.php,527,2,1,1
src/Core/Plugin.php,1080,4,4,0
src/Core/StaticConfigTrait.php,404,6,3,3
src/Database/Connection.php,532,89,0,89
src/Database/Dialect/PostgresDialectTrait.php,406,2,1,1
src/Database/Dialect/SqliteDialectTrait.php,1222,18,9,9
src/Database/Dialect/SqlserverDialectTrait.php,838,2,1,1
src/Database/Driver.php,280,2,2,0
src/Database/Driver/Mysql.php,359,1,1,0
src/Database/Driver/Sqlserver.php,129,5,4,1
src/Database/Expression/CaseExpression.php,234,3,3,0
src/Database/FunctionsBuilder.php,484,12,1,11
src/Database/Schema/BaseSchema.php,443,2,1,1
src/Database/Schema/MysqlSchema.php,381,20,17,3
src/Database/Schema/SqliteSchema.php,542,3,3,0
src/Database/Schema/SqlserverSchema.php,172,2,1,1
src/Database/Schema/TableSchema.php,191,2,2,0
src/Database/SqlDialectTrait.php,136,4,3,1
src/Database/Statement/StatementDecorator.php,742,15,14,1
src/Database/Type/DateTimeType.php,1683,14,6,8
src/Datasource/EntityTrait.php,378,142,106,36
src/Error/Debugger.php,650,18,18,0
src/Filesystem/File.php,378,11,6,5
src/Http/Client.php,214,2,1,1
src/Http/Client/Adapter/Stream.php,511,20,20,0
src/Http/Client/Auth/Oauth.php,511,20,20,0
src/Http/ControllerFactory.php,406,2,1,1
src/Http/Response.php,1927,2,1,1
src/Http/ServerRequest.php,1927,40,20,20
src/Http/ServerRequestFactory.php,607,2,2,0
src/I18n/FrozenTime.php,776,2,1,1
src/I18n/Number.php,776,2,1,1
src/I18n/Parser/MoFileParser.php,958,2,1,1
src/I18n/Parser/PoFileParser.php,632,32,32,0
src/I18n/PluralRules.php,682,2,1,1
src/I18n/RelativeTimeFormatter.php,525,6,5,1
src/I18n/Time.php,1781,22,21,1
src/I18n/Translator.php,290,2,1,1
src/I18n/TranslatorRegistry.php,323,13,13,0
src/Log/Log.php,266,4,2,2
src/Mailer/Transport/SmtpTransport.php,448,8,4,4
src/Network/Socket.php,284,15,10,5
src/ORM/Association/HasMany.php,114,2,1,1
src/ORM/Behavior/CounterCacheBehavior.php,1927,8,4,4
src/ORM/Behavior/TranslateBehavior.php,1930,6,3,3
src/ORM/EagerLoadable.php,4457,3,1,2
src/ORM/Marshaller.php,782,22,16,6
src/Routing/Route/RedirectRoute.php,532,2,1,1
src/Routing/Route/Route.php,4457,104,52,52
src/Shell/Task/ExtractTask.php,4467,16,15,1
src/TestSuite/Fixture/TestFixture.php,785,3,3,0
src/Utility/Hash.php,964,8,8,0
src/Utility/Inflector.php,122,7,4,3
src/Utility/Text.php,178,1,1,0
src/Validation/Validator.php,397,2,1,1
src/View/Cell.php,396,3,1,2
src/View/Form/EntityContext.php,558,2,1,1
src/View/Helper/BreadcrumbsHelper.php,1066,2,2,0
src/View/Helper/NumberHelper.php,184,1,1,0
src/View/Helper/PaginatorHelper.php,568,1,1,0
src/View/Helper/RssHelper.php,566,16,12,4
src/View/Helper/TextHelper.php,1071,6,6,0
src/View/Helper/TimeHelper.php,484,2,1,1
src/View/Helper/UrlHelper.php,533,1,1,0
src/View/ViewBuilder.php,339,2,1,1
src/View/ViewVarsTrait.php,271,2,1,1
src/View/Widget/MultiCheckboxWidget.php,649,2,1,1
src/View/Widget/RadioWidget.php,297,2,1,1
src/View/Widget/SelectBoxWidget.php,1933,5,4,1
src/View/XmlView.php,467,4,3,1