files,LocFixing,ChurnFxing,AddedFixing,RemovedFixing
auth/ldap/ntlmssoattempt.php,172,5,3,2
auth/ldap/ntlmssomagic.php,274,4,2,2
auth/shibboleth/login.php,48,16,4,12
backup/util/helper/backupcronhelper.class.php,237,2,1,1
blocks/feedback/blockfeedback.php,180,2,1,1
cohort/editform.php,4,2,1,1
lib/filestorage/zippacker.php,91,7,6,1
mod/data/view.php,376,2,1,1
mod/feedback/complete.php,75,30,29,1
mod/feedback/completeguest.php,163,74,44,30
mod/feedback/item/feedbackitemclass.php,171,4,2,2
version.php,335,4,2,2
admin/blocks.php,44,2,1,1
admin/cli/install.php,228,8,8,0
admin/cli/installdatabase.php,44,2,1,1
admin/cron.php,183,3,2,1
admin/handlevirus.php,109,135,87,48
admin/index.php,55,2,1,1
admin/settings/courses.php,295,2,1,1
admin/settings/plugins.php,83,18,15,3
admin/settings/security.php,104,4,2,2
admin/webservice/documentation.php,136,1,1,0
auth/cas/lang/en/authcas.php,147,2,1,1
backup/backup.php,228,4,2,2
backup/backupscheduled.php,4,3,1,2
backup/controller/backupcontroller.class.php,1794,1,1,0
backup/moodle2/backupcoursetask.class.php,131,2,1,1
backup/moodle2/backupstepslib.php,853,2,1,1
backup/moodle2/restorecoursetask.class.php,273,50,50,0
backup/moodle2/restorestepslib.php,389,1,1,0
backup/util/checks/backupcheck.class.php,173,17,6,11
backup/util/checks/restorecheck.class.php,434,52,49,3
/dbops/backupcontrollerdbops.class.php,49,6,4,2
backup/util/dbops/backupplandbops.class.php,236,23,20,3
backup/util/ui/importextensions.php,193,16,15,1
backup/util/ui/restoreuicomponents.php,226,2,2,0
blocks/community/lang/en/blockcommunity.php,194,7,4,3
blocks/courselist/blockcourselist.php,44,3,3,0
blocks/html/blockhtml.php,227,3,2,1
blocks/html/editform.php,231,2,2,0
blocks/rssclient/editfeed.php,447,5,5,0
blocks/search/blocksearch.php,187,14,12,2
blog/editform.php,205,7,4,3
blog/simpletest/testbloglib.php,99,2,1,1
calendar/exportexecute.php,240,4,3,1
calendar/preferences.php,411,3,2,1
calendar/view.php,313,2,1,1
cohort/edit.php,447,4,2,2
cohort/index.php,50,18,0,18
configdist.php,46,17,0,17
course/category.php,34,17,0,17
course/completionform.php,79,17,0,17
course/delete.php,279,18,0,18
course/deletecategoryform.php,104,17,0,17
course/edit.php,33,17,0,17
course/editform.php,74,17,0,17
course/editcategory.php,95,1,0,1
course/editcategoryform.php,164,16,9,7
course/format/topics/format.php,104,18,16,2
course/format/topics/lib.php,159,103,103,0
course/format/weeks/format.php,99,32,32,0
course/format/weeks/lib.php,1079,2,1,1
course/info.php,20,10,10,0
course/modduplicate.php,28,10,9,1
course/moodleformmod.php,36,2,1,1
course/publish/index.php,169,2,2,0
course/publish/metadata.php,177,2,1,1
course/recentform.php,1796,2,2,0
course/report/completion/index.php,108,7,3,4
course/report/log/graph.php,430,6,2,4
course/report/progress/index.php,766,2,2,0
course/report/stats/report.php,141,10,7,3
course/rest.php,245,2,1,1
course/user.php,447,6,3,3
enrol/manual/lib.php,524,8,4,4
enrol/meta/addinstanceform.php,184,3,1,2
enrol/paypal/ipn.php,25,9,7,2
enrol/paypal/return.php,33,9,7,2
files/coursefilesedit.php,213,1,1,0
filter/localsettingsform.php,206,1,1,0
/mediaplugin/lang/en/filtermediaplugin.php,216,1,1,0
grade/edit/outcome/edit.php,199,2,1,1
grade/edit/scale/edit.php,648,1,1,0
grade/export/ods/gradeexportods.php,100,7,5,2
grade/export/txt/gradeexporttxt.php,379,1,1,0
grade/export/txt/index.php,83,37,37,0
grade/export/xls/gradeexportxls.php,97,20,20,0
grade/export/xml/gradeexportxml.php,237,7,4,3
grade/import/csv/index.php,461,11,10,1
grade/report/index.php,320,4,3,1
grade/report/overview/lib.php,97,10,10,0
group/index.php,516,4,2,2
group/overview.php,191,2,1,1
install/lang/ms/moodle.php,213,2,1,1
lang/en/admin.php,311,17,16,1
lang/en/auth.php,349,62,42,20
lang/en/error.php,193,5,5,0
lang/en/filters.php,441,10,4,6
lang/en/grades.php,96,1,1,0
lang/en/message.php,142,22,13,9
lang/en/moodle.org.php,61,2,1,1
lang/en/moodle.php,135,2,1,1
lang/en/question.php,44,2,1,1
lang/en/repository.php,238,2,1,1
lang/en/search.php,256,3,2,1
lang/en/webservice.php,437,6,4,2
lib/completion/completioncriteriaactivity.php,464,16,11,5
lib/completion/completioncriteriacourse.php,308,6,3,3
lib/completion/completioncriteriaduration.php,228,1,1,0
lib/db/access.php,190,3,2,1
lib/ddl/mssqlsqlgenerator.php,402,1,1,0
lib/dml/moodledatabase.php,337,16,3,13
lib/dml/mssqlnativemoodledatabase.php,63,2,1,1
lib/dml/mysqlinativemoodledatabase.php,64,6,3,3
lib/dml/ocinativemoodledatabase.php,138,6,3,3
lib/dml/pgsqlnativemoodledatabase.php,176,5,3,2
lib/dml/sqlsrvnativemoodledatabase.php,328,1,0,1
lib/filebrowser/fileinfocontextcourse.php,202,2,1,1
lib/filebrowser/fileinfocontextmodule.php,155,5,1,4
lib/form/recaptcha.php,192,11,7,4
lib/grade/gradegrade.php,287,2,1,1
lib/html2text.php,246,7,5,2
lib/setup.php,767,2,1,1
lib/simpletest/portfoliotestclass.php,2,2,1,1
lib/simpletest/testformslib.php,2,2,1,1
lib/simpletest/testrepositorylib.php,208,10,5,5
local/qeupgradehelper/afterupgradelib.php,303,17,17,0
local/qeupgradehelper/lib.php,128,12,6,6
local/qeupgradehelper/locallib.php,310,6,4,2
login/forgotpassword.php,524,2,1,1
message/edit.php,97,35,35,0
message/output/email/messageoutputemail.php,120,2,1,1
message/output/lib.php,124,9,3,6
mod/assignment/lang/en/assignment.php,25,2,1,1
mod/assignment/locallib.php,34,2,2,0
mod/assignment/renderer.php,82,3,1,2
/testassignmentportfoliocallers.php,31,2,1,1
mod/assignment/type/upload/upload.php,66,4,3,1
mod/assignment/type/uploadsingle/upload.php,36,2,0,2
mod/chat/chatajax.php,30,1,1,0
mod/chat/guiajax/index.php,37,3,1,2
mod/chat/guiheaderjs/index.php,27,3,1,2
mod/chat/guisockets/index.php,37,3,1,2
/simpletest/testchatportfoliocallers.php,37,3,1,2
mod/chat/view.php,128,10,8,2
mod/choice/lang/en/choice.php,28,2,2,0
mod/choice/modform.php,28,2,2,0
mod/choice/version.php,59,3,2,1
mod/choice/view.php,25,2,1,1
mod/data/edit.php,33,3,1,2
/simpletest/testdataportfoliocallers.php,82,2,1,1
mod/feedback/analysiscourse.php,31,2,1,1
mod/feedback/analysistoexcel.php,64,4,1,3
mod/feedback/deletetemplate.php,29,7,2,5
mod/feedback/item/captcha/captchaform.php,37,2,1,1
mod/feedback/item/feedbackitemformclass.php,27,2,1,1
mod/feedback/item/info/infoform.php,37,2,1,1
/item/multichoice/multichoiceform.php,37,2,1,1
/multichoicerated/multichoiceratedform.php,128,6,3,3
mod/feedback/item/numeric/numericform.php,27,5,2,3
mod/feedback/item/textarea/textareaform.php,27,5,2,3
mod/feedback/item/textfield/textfieldform.php,312,115,62,53
mod/feedback/mapcourse.php,505,1,1,0
mod/feedback/showentries.php,317,22,14,8
mod/feedback/showentriesanonym.php,504,1,0,1
mod/feedback/shownonrespondents.php,333,14,7,7
mod/forum/discuss.php,435,24,11,13
mod/forum/index.php,333,2,1,1
mod/forum/lang/en/forum.php,332,7,3,4
/simpletest/testforumportfoliocallers.php,109,1,1,0
mod/forum/user.php,435,2,1,1
mod/forum/view.php,259,28,19,9
/testglossaryportfoliocallers.php,505,1,1,0
mod/glossary/view.php,381,1,1,0
mod/lesson/editpage.php,475,2,1,1
mod/lesson/report.php,121,2,1,1
mod/lesson/view.php,180,1,1,0
mod/quiz/addrandom.php,128,21,12,9
mod/quiz/attempt.php,128,4,2,2
mod/quiz/comment.php,104,2,1,1
mod/quiz/edit.php,193,27,9,18
mod/quiz/lang/en/quiz.php,193,2,1,1
mod/quiz/modform.php,314,13,12,1
mod/quiz/overridedelete.php,80,4,4,0
mod/quiz/overrideedit.php,93,36,19,17
mod/quiz/overrides.php,306,1,1,0
mod/quiz/processattempt.php,141,16,11,5
/report/overview/lang/en/quizoverview.php,104,27,17,10
mod/quiz/report/statistics/responseanalysis.php,37,4,3,1
mod/quiz/review.php,79,2,1,1
mod/quiz/reviewquestion.php,463,4,2,2
mod/quiz/summary.php,85,10,0,10
mod/scorm/modform.php,136,4,3,1
mod/scorm/player.php,229,1,1,0
mod/scorm/version.php,294,2,1,1
mod/scorm/view.php,3,2,1,1
mod/survey/download.php,3,2,1,1
mod/survey/index.php,3,2,1,1
mod/survey/view.php,3,2,1,1
mod/wiki/admin.php,3,2,1,1
mod/wiki/instancecomments.php,3,2,1,1
mod/wiki/lang/en/wiki.php,1794,2,1,1
mod/wiki/restoreversion.php,73,7,5,2
mod/wiki/view.php,312,237,155,82
mod/workshop/assessment.php,125,7,7,0
mod/workshop/exassessment.php,528,6,3,3
mod/workshop/excompare.php,577,28,25,3
mod/workshop/exsubmission.php,4,2,1,1
mod/workshop/form/accumulative/lib.php,173,11,4,7
mod/workshop/form/comments/lib.php,4,2,1,1
mod/workshop/form/numerrors/lib.php,4,2,1,1
mod/workshop/lang/en/workshop.php,439,52,49,3
mod/workshop/submission.php,83,2,2,0
mod/workshop/view.php,54,14,12,2
notes/index.php,90,2,1,1
pluginfile.php,236,23,20,3
/simpletest/testportfoliopluginboxnet.php,193,16,15,1
question/edit.php,226,2,2,0
question/engine/renderer.php,194,7,4,3
question/engine/upgrade/upgradelib.php,44,3,3,0
question/format/aiken/format.php,227,3,2,1
question/preview.php,231,2,2,0
question/previewlib.php,447,5,5,0
/type/calculated/datasetdefinitionsform.php,256,112,51,61
question/type/calculated/datasetitemsform.php,505,5,4,1
question/type/calculated/db/upgradelib.php,162,42,22,20
/calculated/lang/en/qtypecalculated.php,181,28,15,13
question/type/calculated/simpletest/helper.php,1417,6,3,3
/type/calculated/simpletest/testquestion.php,187,14,12,2
question/type/calculatedmulti/question.php,204,10,5,5
/description/lang/en/qtypedescription.php,99,2,1,1
question/type/description/renderer.php,240,4,3,1
question/type/description/simpletest/helper.php,411,3,2,1
/description/simpletest/testwalkthrough.php,234,12,5,7
question/type/editquestionform.php,47,4,2,2
/type/multianswer/editmultianswerform.php,650,18,18,0
question/type/multianswer/simpletest/helper.php,650,18,18,0
/multianswer/simpletest/testquestiontype.php,70,2,1,1
/type/multichoice/backup/moodle1/lib.php,70,2,1,1
/backupqtypemultichoiceplugin.class.php,508,2,2,0
question/type/multichoice/db/upgradelib.php,508,1,0,1
/multichoice/simpletest/testquestiontype.php,4,2,1,1
question/type/questionbase.php,313,2,1,1
question/type/rendererbase.php,90,1,1,0
/truefalse/simpletest/testwalkthrough.php,50,18,0,18
repository/boxnet/lang/en/repositoryboxnet.php,46,17,0,17
repository/boxnet/lib.php,34,17,0,17
repository/filepicker.php,79,17,0,17
repository/repositoryajax.php,279,18,0,18
/youtube/lang/en/repositoryyoutube.php,104,17,0,17
repository/youtube/lib.php,33,17,0,17
search/query.php,74,17,0,17
search/stats.php,95,1,0,1
tag/coursetagsedit.php,164,16,9,7
tag/coursetagsmore.php,104,18,16,2
tag/edit.php,159,103,103,0
theme/formalwhite/config.php,99,32,32,0
theme/image.php,31,7,2,5
theme/index.php,214,2,1,1
theme/javascript.php,4,2,1,1
theme/styles.php,66,2,1,1
theme/yuicombo.php,974,2,1,1
user/edit.php,594,5,4,1
user/editadvanced.php,128,4,3,1
user/filters/checkbox.php,309,148,98,50
user/filters/courserole.php,978,2,2,0
user/filters/date.php,115,2,2,0
user/index.php,192,6,6,0
user/messageselect.php,269,6,6,0
user/view.php,243,6,6,0
webservice/upload.php,20,10,10,0
webservice/wsdoc.php,28,10,9,1
install/lang/fo/langconfig.php,36,2,1,1
install/lang/ga/error.php,169,2,2,0
install/lang/jakids/langconfig.php,177,2,1,1
install/lang/uk/install.php,1788,2,2,0
portfolio/add.php,108,7,3,4
/dropbox/lang/en/repositorydropbox.php,1112,10,4,6
admin/lib.php,485,10,5,5
blocks/editform.php,430,6,2,4
course/format/scorm/version.php,753,2,2,0
course/format/social/version.php,158,10,7,3
course/format/topics/version.php,309,2,1,1
course/format/weeks/version.php,184,3,1,2
admin/mnet/peerforms.php,391,55,44,11
admin/mnet/peers.php,25,9,7,2
admin/qbehaviours.php,33,9,7,2
admin/qtypes.php,197,1,1,0
admin/renderer.php,205,1,1,0
admin/roles/admins.php,215,1,1,0
admin/roles/lib.php,199,2,1,1
admin/settings.php,648,1,1,0
admin/settings/mnet.php,100,7,5,2
admin/settings/users.php,379,1,1,0
admin/tool/customlang/db/upgrade.php,83,37,37,0
/tool/dbtransfer/databasetransferform.php,97,20,20,0
admin/tool/dbtransfer/index.php,237,7,4,3
admin/tool/qeupgradehelper/locallib.php,461,11,10,1
/spamcleaner/lang/en/toolspamcleaner.php,320,4,3,1
admin/user.php,97,10,10,0
admin/webservice/forms.php,516,4,2,2
admin/webservice/tokens.php,191,2,1,1
auth/manual/db/upgrade.php,213,2,1,1
auth/mnet/db/upgrade.php,311,17,16,1
backup/cc/cc2moodle.php,349,62,42,20
backup/cc/entities.class.php,193,5,5,0
backup/cc/entities11.class.php,96,1,1,0
backup/cc/entity.quiz.class.php,59,64,54,10
backup/cc/entity11.quiz.class.php,5,4,2,2
backup/controller/restorecontroller.class.php,5,4,2,2
backup/converter/imscc1/lib.php,142,22,13,9
backup/converter/imscc11/lib.php,61,2,1,1
backup/log.php,44,2,1,1
backup/util/plan/backupplan.class.php,136,2,1,1
backup/util/settings/backupsetting.class.php,243,2,1,1
/util/settings/simpletest/testsettings.php,256,3,2,1
/util/structure/backupoptigroup.class.php,437,6,4,2
backup/util/ui/backupui.class.php,308,6,3,3
blocks/community/db/upgrade.php,228,1,1,0
blocks/html/db/upgrade.php,193,3,2,1
blocks/login/blocklogin.php,402,1,1,0
blocks/navigation/db/upgrade.php,337,16,3,13
blocks/settings/db/upgrade.php,64,6,3,3
blog/index.php,138,6,3,3
course/mod.php,63,2,1,1
course/modedit.php,115,2,1,1
course/view.php,204,5,3,2
enrol/ajax.php,328,1,0,1
enrol/authorize/db/upgrade.php,201,2,1,1
enrol/bulkchange.php,159,5,1,4
enrol/database/db/upgrade.php,194,11,7,4
enrol/database/lib.php,287,2,1,1
enrol/flatfile/db/upgrade.php,246,7,5,2
enrol/guest/db/install.php,754,2,1,1
enrol/guest/db/upgrade.php,4,2,1,1
enrol/guest/lib.php,4,2,1,1
enrol/guest/version.php,208,10,5,5
enrol/imsenterprise/lib.php,303,17,17,0
enrol/instances.php,128,12,6,6
enrol/ldap/lib.php,310,6,4,2
enrol/ldap/settings.php,98,35,35,0
enrol/locallib.php,118,2,1,1
enrol/manual/locallib.php,124,9,3,6
enrol/manual/unenroluser.php,25,2,1,1
enrol/mnet/db/upgrade.php,34,2,2,0
enrol/paypal/db/upgrade.php,82,3,1,2
enrol/self/lib.php,31,2,1,1
enrol/self/unenroluser.php,66,4,3,1
enrol/unenroluser.php,36,2,0,2
filter/mediaplugin/db/upgrade.php,30,1,1,0
filter/tex/db/upgrade.php,37,3,1,2
grade/grading/form/rubric/db/upgrade.php,27,3,1,2
grade/report/user/index.php,37,3,1,2
lang/en/condition.php,37,3,1,2
lang/en/install.php,128,10,8,2
lang/en/mnet.php,28,2,2,0
lang/en/plugin.php,28,2,2,0
lang/en/role.php,59,3,2,1
/plugins/spellchecker/classes/PSpell.php,25,2,1,1
/spellchecker/classes/PSpellShell.php,33,3,1,2
lib/filestorage/filestorage.php,82,2,1,1
lib/form/advcheckbox.php,31,2,1,1
lib/form/checkbox.php,64,4,1,3
lib/form/editor.php,29,7,2,5
lib/form/password.php,37,2,1,1
lib/form/passwordunmask.php,27,2,1,1
lib/form/radio.php,37,2,1,1
lib/form/select.php,37,2,1,1
lib/form/selectgroups.php,128,6,3,3
lib/form/selectwithlink.php,27,5,2,3
lib/form/text.php,27,5,2,3
lib/form/url.php,333,14,7,7
lib/outputcomponents.php,312,115,62,53
lib/pear/HTML/QuickForm/checkbox.php,509,1,1,0
lib/pear/HTML/QuickForm/element.php,317,34,20,14
lib/pear/HTML/QuickForm/radio.php,508,1,0,1
lib/simpletest/testweblib.php,435,24,11,13
/Validate/Barcode/UpcA.phpUpca.php,333,4,2,2
login/signup.php,333,4,2,2
message/output/email/db/upgrade.php,109,1,1,0
message/output/jabber/db/upgrade.php,435,2,1,1
message/output/jabber/messageoutputjabber.php,259,28,19,9
message/output/popup/db/upgrade.php,475,2,1,1
/type/uploadsingle/assignment.class.php,381,1,1,0
mod/chat/db/upgrade.php,121,2,1,1
mod/choice/db/upgrade.php,183,1,1,0
mod/data/field/picture/field.class.php,128,21,12,9
mod/folder/db/upgrade.php,128,4,2,2
mod/forum/post.php,104,2,1,1
mod/forum/postform.php,193,27,9,18
/moodle2/restoreglossarystepslib.php,193,2,1,1
mod/glossary/importform.php,314,13,12,1
mod/imscp/db/upgrade.php,80,4,4,0
mod/label/db/upgrade.php,93,36,19,17
mod/lesson/pagetypes/essay.php,306,1,1,0
mod/lesson/renderer.php,142,16,11,5
mod/lti/db/upgrade.php,105,27,17,10
mod/lti/lang/en/lti.php,102,4,2,2
mod/page/db/upgrade.php,37,4,3,1
mod/quiz/report/attemptsreport.php,79,2,1,1
mod/quiz/report/default.php,549,18,13,5
mod/quiz/report/grading/report.php,234,4,2,2
mod/quiz/report/overview/overviewtable.php,47,6,3,3
mod/quiz/report/overview/report.php,463,4,2,2
mod/quiz/report/responses/report.php,85,10,0,10
mod/quiz/report/responses/responsestable.php,136,4,3,1
mod/quiz/report/statistics/lib.php,246,50,33,17
mod/quiz/simpletest/testlocallib.php,64,2,1,1
mod/quiz/view.php,222,2,1,1
mod/scorm/api.php,102,15,7,8
mod/scorm/datamodels/scorm13.js.php,229,1,1,0
mod/scorm/db/access.php,294,2,1,1
mod/scorm/lang/en/scorm.php,5,2,1,1
mod/scorm/loadSCO.php,5,2,1,1
mod/scorm/report/basic/report.php,5,2,1,1
mod/scorm/report/interactions/report.php,5,2,1,1
mod/survey/db/upgrade.php,141,2,1,1
mod/url/db/upgrade.php,141,2,1,1
mod/workshop/form/accumulative/db/upgrade.php,343,15,10,5
mod/workshop/form/comments/db/upgrade.php,5,2,1,1
mod/workshop/form/numerrors/db/upgrade.php,5,2,1,1
mod/workshop/form/rubric/db/upgrade.php,1786,2,1,1
mod/workshop/simpletest/testlocallib.php,72,7,5,2
/adaptive/lang/en/qbehaviouradaptive.php,312,237,155,82
question/behaviour/adaptive/renderer.php,506,11,6,5
/adaptive/simpletest/testwalkthrough.php,44,2,1,1
question/categoryclass.php,53,2,1,1
question/engine/bank.php,5,2,1,1
question/engine/datalib.php,5,2,1,1
question/type/essay/db/upgrade.php,125,7,7,0
question/type/multianswer/db/upgrade.php,97,2,1,1
/restoreqtypemultichoiceplugin.class.php,853,2,1,1
question/type/shortanswer/questiontype.php,54,8,6,2
question/upgrade.php,138,2,1,1
report/outline/index.php,82,4,3,1
theme/formalwhite/db/upgrade.php,248,9,7,2
theme/mymobile/layout/general.php,249,21,12,9
theme/mymobile/renderers.php,121,2,1,1
theme/skyhigh/config.php,230,1,1,0
user/editadvancedform.php,77,2,1,1
user/filters/lib.php,22,25,4,21
user/profile.php,236,11,11,0
user/profile/field/checkbox/field.class.php,197,27,27,0
webservice/rest/locallib.php,63,4,3,1
admin/cli/mysqlcollation.php,182,19,14,5
admin/filters.php,237,8,5,3
admin/mnet/accesscontrol.php,34,31,17,14
admin/portfolio.php,517,5,3,2
admin/repository.php,5,4,2,2
admin/roles/check.php,59,40,35,5
admin/roles/usersroles.php,4,2,1,1
admin/settings/frontpage.php,336,2,1,1
admin/timezone.php,62,2,1,1
admin/tool/langimport/index.php,321,10,3,7
admin/tool/profiling/index.php,238,4,2,2
admin/tool/uploaduser/index.php,109,5,1,4
/newtablefrommysql.class.php,93,2,1,1
/viewstructurephp.class.php,27,13,1,12
/viewtablephp/viewtablephp.class.php,272,6,3,3
auth/email/auth.php,382,27,27,0
auth/email/lang/en/authemail.php,262,2,1,1
auth/manual/auth.php,109,2,1,1
backup/moodle2/backupcustomfields.php,496,2,1,1
backup/util/dbops/restoredbops.class.php,211,3,3,0
/util/plan/backupstructurestep.class.php,241,48,14,34
backup/util/plan/basetask.class.php,89,13,7,6
/util/plan/restorestructurestep.class.php,505,6,3,3
/structure/backupnestedelement.class.php,89,2,1,1
backup/util/ui/backupuistage.class.php,208,3,0,3
backup/util/ui/basemoodleform.class.php,91,4,2,2
backup/util/ui/restoreuistage.class.php,40,1,1,0
blocks/blogrecent/blockblogrecent.php,54,13,8,5
blocks/community/blockcommunity.php,70,8,6,2
/completionstatus/blockcompletionstatus.php,94,10,7,3
blocks/completionstatus/details.php,51,1,1,0
/lang/en/blockcompletionstatus.php,132,15,9,6
blocks/navigation/renderer.php,213,5,5,0
blocks/newsitems/blocknewsitems.php,342,2,1,1
blocks/tags/blocktags.php,578,28,25,3
blog/externalblogs.php,137,2,1,1
blog/locallib.php,370,4,2,2
calendar/delete.php,44,11,11,0
calendar/event.php,115,135,72,63
calendar/renderer.php,131,30,22,8
course/reset.php,114,24,17,7
course/resetform.php,204,4,2,2
course/scales.php,80,2,1,1
course/search.php,40,1,1,0
course/togglecompletion.php,26,3,2,1
enrol/authorize/index.php,243,10,5,5
enrol/cohort/lib.php,174,11,4,7
enrol/externallib.php,134,1,0,1
enrol/index.php,341,1,1,0
enrol/manual/manage.php,421,2,1,1
enrol/self/locallib.php,272,2,1,1
filter/algebra/filter.php,578,10,4,6
filter/algebra/lang/en/filteralgebra.php,384,8,4,4
filter/manage.php,436,1,1,0
/simpletest/testfiltermediaplugin.php,389,15,13,2
grade/edit/tree/categoryform.php,199,3,3,0
grade/edit/tree/index.php,252,15,9,6
grade/edit/tree/item.php,175,4,3,1
grade/edit/tree/itemform.php,520,1,1,0
grade/edit/tree/lib.php,110,1,1,0
/backupgradingformrubricplugin.class.php,195,1,1,0
/restoregradingformrubricplugin.class.php,141,21,17,4
grade/grading/form/rubric/lib.php,315,37,17,20
grade/grading/form/rubric/renderer.php,282,5,3,2
lang/en/backup.php,244,5,3,2
lang/en/completion.php,193,4,2,2
lang/en/notes.php,446,32,16,16
lang/en/table.php,516,32,16,16
/completioncriteriacompletion.php,245,4,2,2
lib/ddl/mysqlsqlgenerator.php,183,4,2,2
lib/editor/tinymce/lib.php,229,26,22,4
lib/googleapi.php,75,22,18,4
lib/grade/gradecategory.php,54,76,20,56
lib/grade/gradeitem.php,128,1,1,0
lib/grade/simpletest/testgradecategory.php,115,13,9,4
lib/rsslib.php,173,2,1,1
lib/simpletest/testcompletionlib.php,5,2,1,1
login/index.php,5,2,1,1
message/index.php,245,4,2,2
mod/assignment/modform.php,38,2,2,0
mod/chat/guibasic/index.php,114,55,33,22
mod/chat/guiheaderjs/chatinput.php,342,1,1,0
mod/chat/guisockets/chatinput.php,178,4,2,2
mod/chat/lang/en/chat.php,247,1,1,0
/backup/moodle2/restorechoicestepslib.php,99,1,0,1
mod/choice/renderer.php,100,33,29,4
mod/data/export.php,134,44,33,11
mod/data/field.php,63,4,3,1
mod/data/field/file/field.class.php,134,2,1,1
mod/data/field/latlong/field.class.php,96,4,3,1
mod/data/field/menu/field.class.php,5,2,1,1
mod/data/field/multimenu/field.class.php,102,4,3,1
mod/data/field/number/field.class.php,102,9,6,3
mod/data/field/radiobutton/field.class.php,45,1,1,0
mod/data/field/text/field.class.php,199,2,2,0
mod/data/field/textarea/field.class.php,421,17,12,5
mod/data/field/url/field.class.php,159,2,1,1
mod/data/templates.php,249,8,7,1
mod/feedback/editform.php,359,4,2,2
mod/feedback/item/multichoice/lib.php,506,2,1,1
mod/feedback/item/multichoicerated/lib.php,222,26,21,5
mod/feedback/item/numeric/lib.php,58,2,1,1
mod/feedback/lang/en/feedback.php,5,2,1,1
mod/glossary/formats.php,114,12,7,5
mod/lesson/pagetypes/matching.php,762,17,10,7
mod/lesson/pagetypes/truefalse.php,5,2,1,1
mod/lti/typessettings.php,157,4,2,2
mod/quiz/attemptlib.php,310,2,2,0
mod/quiz/backup/moodle1/lib.php,412,2,1,1
mod/quiz/report/overview/overviewgraph.php,5,2,1,1
mod/quiz/report/reportlib.php,5,2,1,1
mod/quiz/version.php,61,2,1,1
/backup/moodle2/backupscormstepslib.php,96,19,10,9
mod/wiki/backup/moodle1/lib.php,72,23,23,0
mod/wiki/editors/wikieditor.php,208,4,2,2
mod/wiki/parser/markups/wikimarkup.php,83,19,11,8
mod/wiki/renderer.php,82,11,5,6
notes/externallib.php,245,7,3,4
question/engine/questionusage.php,228,4,2,2
question/format.php,278,25,19,6
question/format/blackboard/format.php,443,27,27,0
/blackboard/lang/en/qformatblackboard.php,265,26,4,22
question/format/blackboard/version.php,18,4,2,2
question/format/blackboardsix/format.php,5,2,1,1
question/format/blackboardsix/formatbase.php,5,2,1,1
question/format/blackboardsix/formatpool.php,211,5,0,5
question/format/blackboardsix/formatqti.php,5,2,1,1
/lang/en/qformatblackboardsix.php,5,2,1,1
question/format/blackboardsix/version.php,221,22,22,0
question/format/examview/format.php,333,2,1,1
question/format/examview/version.php,222,5,3,2
question/format/gift/format.php,333,2,1,1
question/format/multianswer/format.php,45,37,37,0
question/type/match/lang/en/qtypematch.php,401,44,27,17
/multianswer/lang/en/qtypemultianswer.php,180,10,6,4
/multichoice/lang/en/qtypemultichoice.php,48,2,1,1
question/type/multichoice/question.php,78,11,8,3
question/type/numerical/question.php,278,23,6,17
/type/numerical/simpletest/testanswer.php,87,25,25,0
/restoreqtypeshortanswerplugin.class.php,14,1,1,0
